Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NVDA,NVDA,NVDA,NVDA,NVDA,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,99.98323015996412,100.1142201573207,98.56104284806484,99.3656997680664,23164800,143.63665754438068,145.42417429642154,141.5313684547223,144.8184051513672,20955500,82.05349731445312,82.86299896240234,81.58899688720703,82.74649810791016,81798000,3.7857385189506694,3.930771492182378,3.781028025703517,3.9131693840026855,708972000,36.59891278758119,36.68678131637326,36.03607297019486,36.26405715942383,101766000,53.423321753115125,53.57195673369403,52.640193815905654,53.29528045654297,27226000
2019-01-25,100.33877991502806,100.93759340983307,99.36570620136492,100.27328491210938,31225600,146.45693311810984,148.7906373268188,145.52345143462625,147.976318359375,22237200,83.5250015258789,84.17400360107422,83.08049774169922,83.52850341796875,98918000,3.853668466718467,3.9885368677664954,3.7510296946117756,3.9704387187957764,1154572000,36.92426561509673,37.55360472379612,36.64878503179591,37.46573257446289,134142000,53.846139819622955,54.29279058460313,53.68832308978666,54.143409729003906,22382000
2019-01-28,99.42182004104043,99.62766345656675,97.92478675323694,98.31775665283203,29476700,147.02298460125706,147.92667559513444,145.19575226302138,146.44700622558594,15508500,82.17949676513672,82.25,80.70449829101562,81.89450073242188,96754000,3.38534753923327,3.511538775931837,3.2477520997881224,3.421543836593628,2511528000,36.997883309964045,37.1261275746307,36.49204140125868,37.11900329589844,104768400,53.60346345868098,53.74688847310223,52.79403219791114,53.10569763183594,25686000
2019-01-29,98.1306485627345,98.21486049936881,95.59504621025587,96.31549835205078,31490500,147.06271366266958,147.07265399174207,142.43503589121408,143.1897735595703,17632100,81.5634994506836,81.61900329589844,79.53600311279297,79.69400024414062,92656000,3.375430457917276,3.423775014606278,3.24799960382134,3.262626886367798,1153932000,37.107122292669665,37.55359634769264,36.598903290698956,36.73426818847656,166348800,53.234726883584095,53.357308320221286,52.40023789854855,52.63621520996094,20436000
2019-01-30,97.8874076913372,99.53414154052734,97.61606916042692,99.53414154052734,49471900,145.20570905237417,149.90289396345435,144.68931192159462,149.37657165527344,44613200,81.1500015258789,83.84750366210938,80.98400115966797,83.52149963378906,115676000,3.338739140024388,3.4205527333160104,3.2591567835616333,3.4061734676361084,974228000,38.7695241919444,39.45823098230422,38.05231666544547,39.2444953918457,244439200,53.023811217245914,54.14390832638265,52.945396960596895,54.047630310058594,25596000
2019-01-31,97.12015498445695,98.44877192271318,96.54005131327679,97.70960998535156,55636400,164.4512865764665,170.48909803374212,163.8554425424077,165.53372192382812,77233600,84.64250183105469,86.82050323486328,83.9540023803711,85.9365005493164,218206000,3.4029498077234956,3.599550418493891,3.381132774408837,3.563849925994873,842852000,39.44872512778767,40.13505822707616,39.08062179799805,39.527095794677734,162958400,54.73944689238962,55.45061236586029,54.36277068162671,55.40296936035156,30766000
2019-02-01,97.10142593470664,97.40083263186976,95.76345069522982,96.16577911376953,35535700,164.6896042747698,167.9270001387855,164.51086016477612,164.56051635742188,30806500,81.94400024414062,83.65299987792969,81.10050201416016,81.3115005493164,230124000,3.5824443461450226,3.6392180550777917,3.5348438408869116,3.588146448135376,625048000,39.65059485362112,40.13031312607623,39.405981367304726,39.54610061645508,130672400,55.20594024470282,55.831251319646604,54.83323589739587,55.124053955078125,29244000
2019-02-04,96.24997839156146,98.99142350219462,96.1564080110287,98.9352798461914,31315100,164.55056567822874,168.12559918268684,162.484992448202,168.07594299316406,20036000,81.1500015258789,82.48149871826172,80.67500305175781,81.66549682617188,98582000,3.604013176778542,3.735658738515899,3.58194835790834,3.6984708309173584,528592000,39.75746683302016,40.76678067534809,39.72659254412772,40.669410705566406,125982000,55.21884972913294,56.218353271484375,55.038205382402374,56.218353271484375,51530000
2019-02-05,99.23471445753725,100.36684642440053,99.14115118906636,100.320068359375,27325400,167.97662020423076,170.7869906441095,167.5198196559899,169.97268676757812,22557000,82.16699981689453,83.26300048828125,82.125,82.94049835205078,89062000,3.7103705414609145,3.7542523918614923,3.676653501631688,3.717560291290283,542424000,41.051762882070676,41.578981228642604,40.93064652495009,41.36524200439453,144406400,55.82331730347729,56.91562304557691,55.446542645184145,56.87294387817383,71044000
2019-02-06,100.11419771119601,100.11419771119601,98.73879590890468,99.20661926269531,20609800,170.0124242051095,171.27361876679637,168.09581941914755,169.30735778808594,13281200,83.5374984741211,83.61299896240234,81.66699981689453,82.01300048828125,78798000,3.7507817335825715,3.857635433064282,3.7453276522844168,3.7931761741638184,702464000,41.476867706127805,41.695357695040244,41.04939643117397,41.37950134277344,112958400,56.55433288109731,56.92306542976768,55.22430814890697,55.34639358520508,42112000
2019-02-07,98.42069048440256,98.79494349864189,97.57860692552671,98.49553680419922,29760700,167.03319689457643,168.0659909207822,164.10366401684539,165.225830078125,17517600,81.25,81.2770004272461,79.64550018310547,80.71849822998047,92532000,3.746814560403445,3.7490457966738466,3.6119461753718007,3.6548361778259277,637120000,40.94251782527925,41.30824769496477,40.45329804715444,40.59579086303711,126966800,54.79701317277384,54.83076045905902,53.895771692620734,54.52654266357422,40896000
2019-02-08,97.6721775146076,98.97272611049542,97.55054598968673,98.86980438232422,21461100,163.32911940962472,166.2089968698947,163.07092841103727,166.16928100585938,12561400,79.30000305175781,79.42949676513672,78.33799743652344,79.41100311279297,113150000,3.5876501960683105,3.6840910594863083,3.5732709327499834,3.6734306812286377,461604000,40.30480305960627,40.70310440951638,40.168853996357676,40.64347839355469,95280000,53.94540192945804,54.536469800399416,53.92307033444429,54.345401763916016,21516000
2019-02-11,99.36569116800037,99.72124153441216,98.2148495567697,98.4768295288086,18914100,166.73528682263577,167.13252115057335,163.93485678714177,164.63992309570312,12811200,80.04900360107422,80.4645004272461,79.30000305175781,79.55000305175781,66346000,3.6293006777195345,3.6835951208731545,3.582443767980608,3.6307883262634277,495180000,40.79613104681893,40.83429258000177,40.366822896722226,40.409751892089844,83973600,54.43919259473224,54.88559347194579,54.23621667275103,54.34291458129883,21304000
2019-02-12,99.30954121272741,100.24518792258044,98.6920180962017,100.01127624511719,25056600,165.7025238740615,167.17225314697893,163.3588941482486,163.8951416015625,16292300,80.19999694824219,81.97000122070312,79.94400024414062,81.90049743652344,97172000,3.669215815585946,3.7634254380090555,3.6548363165244897,3.7478063106536865,591060000,40.5695636403469,40.784215952805525,40.474159782032444,40.75798034667969,89134000,54.92803062303724,55.84589774594937,54.880883623167165,55.65110778808594,32182000
2019-02-13,100.58201510021571,100.84399502065554,99.84285338845055,99.93641662597656,18394900,164.23279511932705,165.06696456175467,162.59423176497805,162.931884765625,14205100,82.3499984741211,82.81900024414062,81.85549926757812,82.0,71206000,3.777309097494787,3.8633373669012747,3.763673421971473,3.79020094871521,605372000,40.877218430046,41.137187031192965,40.52661710438461,40.588626861572266,89960800,55.83075986372551,56.314133985446745,55.508674522217035,55.59105682373047,20996000
2019-02-14,99.46862498781465,100.38556213988164,98.86046018094277,100.02066040039062,21784700,162.057960646752,163.72629928800146,161.12447896050742,162.81268310546875,12755200,81.2249984741211,81.8949966430664,80.3030014038086,81.13249969482422,82410000,3.7892092195145453,3.8593705746819253,3.7460709578493763,3.8311076164245605,827264000,40.476531198600185,40.84620963108841,40.39782441124615,40.73649978637695,87342800,55.486344215230446,55.9915539370861,55.10892588609724,55.66599655151367,18952000
2019-02-15,100.96564332268883,101.33054498087621,100.45103475938963,101.25569152832031,26606900,163.3688238211578,163.55750825622047,159.74414915254195,161.37277221679688,15504400,81.39299774169922,81.44550323486328,80.2249984741211,80.39749908447266,86878000,4.039856373086544,4.062664778284348,3.8779646451867205,3.900773286819458,1516748000,40.84382522454604,40.951151336695425,40.48606909119235,40.64586639404297,98507200,56.08336579651373,56.162272274065785,55.119097593173336,55.26797866821289,28996000
2019-02-19,100.85338008809605,101.66739545996238,100.84402162034972,101.20892333984375,18038500,159.3866386820332,163.01131318901503,159.21781976159522,161.16421508789062,14345400,80.05000305175781,81.69999694824219,80.02799987792969,81.37899780273438,73634000,3.8901136997362227,3.9639939616401203,3.8710239381349454,3.8834197521209717,551892000,40.476537768089266,40.889148896685995,40.42406656800364,40.76750946044922,75891200,55.086834902214626,55.67691068102704,55.086834902214626,55.51165008544922,20928000
2019-02-20,101.34986182391424,101.42503496017578,99.87462307707938,100.6827163696289,21607700,161.12451060831282,162.58431478260812,160.13144736881628,161.43235778808594,11770700,81.5,81.74649810791016,80.50599670410156,81.1050033569336,66752000,3.9126732028340387,3.997957645844248,3.901517020739179,3.9307713508605957,540988000,40.82952646483924,41.337541474435355,40.78182636217737,41.029869079589844,104457600,55.582622578701894,55.75235102516929,54.85259753624892,55.27542495727539,21756000
2019-02-21,100.44779243788744,102.87207199556747,100.41960430773598,102.8062973022461,29063200,160.80671363518204,161.11457594978071,158.48294942821414,158.92982482910156,15607800,80.99250030517578,81.1780014038086,80.04550170898438,80.97200012207031,69668000,3.943415826169995,3.967959665754317,3.8472227384773094,3.8618500232696533,448548000,40.9750096836761,41.11095514343004,40.61725349372424,40.79851531982422,68998800,55.12853110154367,55.18312197051622,54.21934967408047,54.44019317626953,28302000
2019-02-22,103.40768616347147,104.48826957682799,103.19156517945707,104.27215576171875,27763200,159.46608794412768,161.28339538964576,159.19795664155836,160.76699829101562,15858500,81.17500305175781,81.74700164794922,81.05850219726562,81.5780029296875,61924000,3.9136658391931403,3.9654810370975246,3.9000301612456805,3.946639060974121,401740000,40.92253824934637,41.26121367050578,40.87483815215059,41.254058837890625,75652800,54.63522353475482,55.14837689206565,54.37219689524838,55.105201721191406,20990000
2019-02-25,105.01445812900903,105.40910629726162,104.54463683283099,104.8547134399414,23750600,161.93882203567452,164.91801161246232,161.76998795840112,163.47805786132812,18737100,82.07250213623047,82.7300033569336,81.51950073242188,81.6500015258789,63690000,4.030187545300304,4.097621624687247,3.9255650885708473,3.9342424869537354,656020000,41.537879662607395,41.945719682081254,41.48779219461515,41.55457305908203,87493600,55.384605457608735,55.510658936855016,54.95135436376531,55.057064056396484,28262000
2019-02-26,104.54464916002046,106.40513769767531,104.4600775889062,105.57825469970703,21536700,163.19997456980633,165.08680341690865,162.66372720137176,162.99143981933594,13784100,81.29900360107422,81.99949645996094,80.80650329589844,81.81999969482422,53316000,3.9295321987965566,3.9855620786700827,3.861354055127313,3.8948233127593994,488464000,41.43055496170665,41.80977566356522,41.30176069059117,41.578426361083984,68280800,54.87592029624514,55.558798327150576,54.58659022648473,55.3414306640625,29426000
2019-02-27,104.94869475986418,105.5782536441448,104.18757930306504,105.39971923828125,21487100,161.76997507082143,162.79282886512982,159.297257616962,161.68060302734375,12697500,81.40899658203125,82.09049987792969,80.75499725341797,82.05449676513672,62976000,3.8804437188639986,3.9069710078849105,3.795902865732788,3.8529245853424072,500256000,41.311296503110974,41.738217238147755,41.19681191554491,41.707210540771484,111341600,54.9354741337875,55.48286700411467,54.640188219702644,55.387088775634766,19368000
2019-02-28,105.27758691245779,106.06688347391623,104.98629991985852,105.2681884765625,29083900,161.24364857022354,162.3658147073559,159.74412876407033,160.3300323486328,11114200,81.76249694824219,82.5885009765625,81.69149780273438,81.99150085449219,60518000,3.846721107689097,3.8690569455378117,3.806020426433088,3.8283560276031494,324944000,41.57603864043286,41.71675519338844,41.24213069934181,41.2969856262207,112861600,55.15135986007955,55.9627752602043,55.136968134644654,55.57915115356445,30850000
2019-03-01,106.0762709305597,106.19842190893111,104.92990561279369,105.73799896240234,23501200,161.47206908746014,161.9983913278936,160.56837801315342,161.15428161621094,11097800,82.75650024414062,83.71299743652344,82.55000305175781,83.58650207519531,99498000,3.878238618181043,3.9248955454090013,3.819917459146095,3.8827059268951416,357188000,41.56650682581731,41.774004290989986,41.234986172142804,41.731075286865234,103544800,55.82629382092888,56.7230674946276,55.8188499561449,56.62480545043945,29006000
2019-03-04,106.19842972621002,106.41455073190467,104.11242866089601,105.48430633544922,26608000,162.76305382891104,166.33808744105988,162.69354728383865,166.208984375,18894700,84.25,85.47149658203125,83.71800231933594,84.80850219726562,123348000,3.921173432292454,3.9440055830096816,3.83431190187829,3.8908960819244385,409992000,41.9027983896276,42.39411639965305,41.4925709243222,41.94095993041992,109744800,56.9225656024718,57.48286592922289,56.11363415918252,56.962764739990234,28920000
2019-03-05,105.47490578004857,105.60645520038206,104.5164732649181,104.95809936523438,19538300,166.20896097648483,170.6876851146643,165.39465713959575,170.0719757080078,28187900,85.14749908447266,85.38999938964844,84.45050048828125,84.62149810791016,73630000,3.875261101862644,3.922662627458118,3.820910691259915,3.884443759918213,362924000,41.96240775342075,41.97671741570895,41.62849986313485,41.864620208740234,78949600,57.07492816047068,58.04515225537699,56.883118015438725,57.668975830078125,28864000
2019-03-06,105.11781797895127,105.86013647723293,104.70437294980606,105.00505828857422,17687000,171.70060271596694,172.36596832285446,170.08192017840042,171.3133087158203,21531700,84.79850006103516,84.88749694824219,83.41400146484375,83.44750213623047,79920000,3.875508989020271,3.8839468185347172,3.770778935941451,3.7735087871551514,403524000,41.65951913111731,41.85509427950601,41.4854121219237,41.62374496459961,83241600,57.69180004509437,57.94371010689203,57.34440708877357,57.4620246887207,21986000
2019-03-07,104.67621413016087,104.81716199037346,103.23856172758565,103.7271728515625,25339000,170.3103420898974,170.54868271756052,166.44732677339292,167.956787109375,18306500,83.36849975585938,83.48750305175781,81.02549743652344,81.29750061035156,99140000,3.749932281292625,3.7596112541016375,3.6581073609446326,3.704267978668213,450104000,41.468717309443846,41.60466642807359,41.0274867951546,41.1419677734375,99185600,57.35582404305863,57.40718898322487,56.323069182032164,56.73944854736328,23332000
2019-03-08,102.57140379290612,104.02784572228255,102.233131836775,103.83992004394531,22818400,165.04706910839386,168.44334278170976,164.818668859087,168.42349243164062,13184800,80.20050048828125,81.13600158691406,79.32849884033203,81.04000091552734,93340000,3.614924877014932,3.7491879337455924,3.5935816709617354,3.738516330718994,422416000,40.622021328865515,41.27790762437119,40.42644621389484,41.23974609375,95997600,55.9171111598587,56.927038378433075,55.74689049655078,56.69081115722656,24248000
2019-03-11,104.2909359937175,106.13263473234959,104.28154472880374,106.01988220214844,26491600,170.4096172090387,173.09088428392428,170.38975170617525,170.87635803222656,18884000,81.30599975585938,83.614501953125,81.30049896240234,83.53099822998047,77528000,3.7620923932120682,4.0219318804126765,3.714938917047594,3.9990999698638916,859728000,41.855095772839455,42.72086338701754,41.82170533647012,42.668392181396484,128044000,56.79651660653413,58.37170424005521,56.79651660653413,58.35036087036133,34384000
2019-03-12,106.01048242184132,107.10986259076586,105.85074489348224,106.76219940185547,26132700,170.89625118525132,172.59439601133246,170.03229100603852,170.72743225097656,12155300,83.44999694824219,84.2135009765625,83.04900360107422,83.65499877929688,72290000,4.0268957547605755,4.079756975177056,3.9507058339743053,4.033348560333252,579576000,42.93074174869042,43.56754731458191,42.7804829879991,43.14778137207031,129870400,58.47442919763344,59.55333897587974,58.47442919763344,59.21586990356445,40262000
2019-03-13,107.24140285294936,108.05889446141938,106.91252939054318,107.58907318115234,35513800,171.12463901704464,172.8227684160407,170.9260142766056,172.16734313964844,11973300,84.1500015258789,85.0,83.96749877929688,84.54049682617188,71040000,4.070823294632877,4.214020495872586,4.063377858129775,4.1847357749938965,768900000,43.46737934842093,43.71780942231808,43.15016840672244,43.33858871459961,124130000,59.58534723715807,59.599492851162665,59.153338065130164,59.221824645996094,28718000
2019-03-14,107.626659563531,108.24681992461454,107.42933548641788,107.67363739013672,30763400,168.58240343942427,169.96276068181822,166.99351141060052,168.98956298828125,18037400,84.55999755859375,85.0999984741211,84.21700286865234,84.31099700927734,58932000,4.1939175520516105,4.20583005861231,4.101099784569755,4.108793258666992,519384000,43.86089971935373,43.90860344771917,43.54130511929298,43.82035446166992,94318000,59.28087895250521,59.44812736135317,58.78311312643447,58.83621597290039,23456000
2019-03-15,108.37838299765271,110.17310395301489,107.67365098942447,108.91398620605469,54681100,166.00043564853922,166.41752034277886,161.38268302450012,164.82861328125,37135400,85.1500015258789,85.94000244140625,84.65650177001953,85.61799621582031,151018000,4.151975822700674,4.256954137993463,4.148501380997638,4.214268207550049,661484000,44.08748706861486,44.678976254213644,43.82274735566281,44.390384674072266,156171600,59.22480254293871,59.38311529224077,58.69031337852478,58.78212356567383,49236000
2019-03-18,109.15829180317301,110.51137959842035,109.04553926617237,110.47379302978516,31207600,162.43532825853896,162.76302572620875,158.17507934355865,159.35682678222656,37524200,85.63500213623047,87.5,85.63150024414062,87.10749816894531,108582000,4.245786675218304,4.2996410007207375,4.165874034161741,4.192925453186035,486992000,44.31407212765884,44.931797007327894,44.311684756998986,44.84355163574219,104879200,58.72455471998491,59.05705994710976,58.43279385903887,58.77219772338867,25852000
2019-03-19,110.96239571068507,111.29127636919853,109.92879024238336,110.54895782470703,37588700,160.3598315511945,162.68361081425897,159.704421395247,160.44921875,25611500,87.67549896240234,89.20800018310547,87.67549896240234,88.09249877929688,127284000,4.28748022396908,4.405115656151409,4.270604564374885,4.360692024230957,854972000,44.92226139953133,45.07490392114361,44.34269438014027,44.488182067871094,126585600,58.99800358458469,59.55334011685571,58.85209853739669,59.49626922607422,30414000
2019-03-20,110.30466786430081,111.58258264750255,109.66571047269993,110.42681884765625,28113300,160.37967254292366,164.96761869799758,160.1214816211323,164.29234313964844,20211500,88.49700164794922,89.9749984741211,88.35150146484375,89.8635025024414,125312000,4.389729079589678,4.4430868609435015,4.293436844585684,4.328181743621826,719148000,44.416623003991106,45.19414879506152,44.05886680985221,44.87693786621094,124140800,59.421827049074516,60.900236876115834,59.36326435607966,60.742919921875,44548000
2019-03-21,110.06975798807444,113.52764380929062,110.0227729800983,112.96385955810547,29854400,163.74618514501432,165.23577989682886,162.61409373975295,164.9279327392578,16223000,89.81300354003906,91.1875,89.36399841308594,90.96299743652344,115356000,4.3512604169724955,4.5912458432935805,4.346296794347013,4.564939022064209,824312000,45.32055956507145,46.82552016805965,45.270472092327076,46.5297737121582,204136800,60.34738277373228,61.131006640875405,60.20594556245717,61.11859893798828,24080000
2019-03-22,112.28729773305633,112.371862131279,109.97577765254397,109.98517608642578,33624500,164.50090727031096,166.25863331571065,162.95173115691787,163.1999969482422,16389200,90.50849914550781,90.9489974975586,88.15550231933594,88.2385025024414,127260000,4.537641434281475,4.586283625511089,4.391217835477888,4.405115604400635,747644000,46.58939664841029,47.14988281885893,45.501818379976086,45.56621551513672,169630800,60.859548631857116,61.0421770070117,59.69354252325416,59.826297760009766,34284000
2019-03-25,109.52475970853203,110.88724603547367,109.29924744951963,110.5583724975586,27067100,161.86927340027478,165.38470984854575,160.87621037327924,165.13644409179688,12631200,87.8895034790039,89.13400268554688,87.375,88.71299743652344,102076000,4.364414279076793,4.428691450790533,4.246530826598151,4.312793731689453,525212000,45.67593565660519,45.7880329159187,44.5048828613594,45.015281677246094,175381200,59.40098394651485,59.870859920922854,58.91016594989514,59.20594787597656,29936000
2019-03-26,111.46040403020267,111.54496842027402,109.79723266976055,110.79325866699219,26097700,166.1891176934918,168.27454113490862,165.19605458245317,166.51681518554688,15437900,89.6500015258789,90.28849792480469,88.66799926757812,89.18800354003906,97318000,4.454502846597486,4.510590479838049,4.333144921833872,4.389481067657471,703508000,45.71170377934582,46.00267911768265,44.0230940523578,44.55018615722656,199202000,59.48038382087714,59.69378343433899,58.398002019611845,58.790061950683594,38024000
2019-03-27,110.76507269878586,111.07515649297636,108.54751547732783,109.7220687866211,22733400,166.685682388831,167.7681177583631,163.64689593642265,164.7194061279297,10620300,89.20649719238281,89.375,87.28399658203125,88.28500366210938,86496000,4.415042554142267,4.461450969360857,4.310808820912816,4.380297660827637,474372000,45.01765137448114,45.25853921871362,44.492943053204904,44.950870513916016,119393600,58.83374129533814,58.93592216149529,57.53696398730491,58.214385986328125,28004000
2019-03-28,110.35164104923355,110.48319045380126,109.12070423662882,109.87242126464844,18334800,163.42842882982748,165.56350878886235,162.1970249259016,164.40162658691406,10443000,88.5,88.89649963378906,87.67350006103516,88.6709976196289,60860000,4.406355483988158,4.464676873856275,4.345800795004741,4.3989105224609375,480264000,45.065356795101245,45.210844466944145,44.72668135098658,45.010501861572266,83121600,58.140931690309486,58.142173596481655,57.5399891960569,57.989566802978516,19234000
